record_id,source_record_id,scenario_family,source_name,source_url,source_basis,source_file,event_type,biz_step,product,product_category,lot_or_batch,observed_text,expected_ctes,expected_abstentions,gold_label_method
web2000-0350,00000462,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Creatine,,,Open Food Facts product metadata row code 00000462; product_name=Creatine; brands=Leozmr; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0351,00000464,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Seelachs meliert,,,Open Food Facts product metadata row code 00000464; product_name=Seelachs meliert; brands=Bofrost; manufacturing_places=Canada; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0352,00000466,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Wellness Noci sgusciate,,,Open Food Facts product metadata row code 00000466; product_name=Wellness Noci sgusciate; countries=en:it,[],[],product_metadata_not_transaction_event
web2000-0353,00000468,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Cœurs de filet de lieu noir,Lieu noir,,"Open Food Facts product metadata row code 00000468; product_name=Cœurs de filet de lieu noir; brands=Bofrost; packaging=sachet; categories=Lieu noir; countries=France,Irlande,Royaume-Uni",[],[],product_metadata_not_transaction_event
web2000-0354,00000469,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Miel de bruyère,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de bruyère",,"Open Food Facts product metadata row code 00000469; product_name=Miel de bruyère; quantity=500 g; categories=Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de bruyère; countries=France",[],[],product_metadata_not_transaction_event
web2000-0355,00000470,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Schwartenmagen Hausart,,,Open Food Facts product metadata row code 00000470; product_name=Schwartenmagen Hausart; brands=Lackmann; countries=en:germany,[],[],product_metadata_not_transaction_event
web2000-0356,00000471,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,ISO whey zero,"Compléments alimentaires, Compléments pour le Bodybuilding, Protéines en poudre",,"Open Food Facts product metadata row code 00000471; product_name=ISO whey zero; brands=Wellneum; categories=Compléments alimentaires, Compléments pour le Bodybuilding, Protéines en poudre; ingredients_text=Lion's Mane Mushroom, Turkey Tail Mushroom, Reishi Mushroom, Chaga Mushroom, Maitake Mushroom, Shiitake Mushroom, King Trumpet Mushroom, Royal Sun Mushroom, Willow Bracket Mushroom, Organic Coffee Powder",[],[],product_metadata_not_transaction_event
web2000-0357,00000474,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,frappuccino,,,Open Food Facts product metadata row code 00000474; product_name=frappuccino; brands=Starbucks; countries=en:United Arab Emirates,[],[],product_metadata_not_transaction_event
web2000-0358,00000476,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Encore +,Lubrifiant feminin,,"Open Food Facts product metadata row code 00000476; product_name=Encore +; brands=Soft Paris; quantity=150 ml; packaging=flacon; categories=Lubrifiant feminin; manufacturing_places=france; countries=en:France; stores=Ambassadrice de la marque en réunion privée; ingredients_text=CYCLOPENTASILOXANE, DIMETHICONE, PARABEN FREE, SANS PARABEN",[],[],product_metadata_not_transaction_event
web2000-0359,00000477,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Miel de lavande,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de lavande",,"Open Food Facts product metadata row code 00000477; product_name=Miel de lavande; categories=Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels de lavande; countries=en:be",[],[],product_metadata_not_transaction_event
web2000-0360,00000482,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,arwa,,,Open Food Facts product metadata row code 00000482; product_name=arwa; countries=en:Qatar,[],[],product_metadata_not_transaction_event
web2000-0361,00000483,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Vegan Liquid Iron Supplement,,,"Open Food Facts product metadata row code 00000483; product_name=Vegan Liquid Iron Supplement; brands=Why Not Natural; countries=en:Ireland; ingredients_text=Purified Water, Glycerin, Citric Acid, Organic Blackberry Flavor, Xanthan Gum, Organic Stevia Leaf",[],[],product_metadata_not_transaction_event
web2000-0362,00000484,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Whey Protein,"Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Dietary supplements, Flower honeys, Bodybuilding supplements, Protein powders, Supplement",,"Open Food Facts product metadata row code 00000484; product_name=Whey Protein; brands=TopCare; categories=Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, Dietary supplements, Flower honeys, Bodybuilding supplements, Protein powders, Supplement; countries=en:fr",[],[],product_metadata_not_transaction_event
web2000-0363,00000485,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Miel,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels",,"Open Food Facts product metadata row code 00000485; product_name=Miel; categories=Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels; countries=en:fr",[],[],product_metadata_not_transaction_event
web2000-0364,00000486,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Hydrolyzed Multi Collagen,Collagen,,"Open Food Facts product metadata row code 00000486; product_name=Hydrolyzed Multi Collagen; brands=Doctir's Recipes; categories=Collagen; countries=en:United States; ingredients_text=Suggested Use: Mix, shake, or blend 1 scoop with 8 oz. of your favorite beverage. For best results use daily To cd water without clumping, mix with room temperature water first and then add ice. Supplement Facts TYPICAL COLLAGEN PEPT Servings Per Container:...",[],[],product_metadata_not_transaction_event
web2000-0365,00000487,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Pea protein,,,Open Food Facts product metadata row code 00000487; product_name=Pea protein; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0366,00000488,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Miel du Marais Poitevin,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels français",,"Open Food Facts product metadata row code 00000488; product_name=Miel du Marais Poitevin; categories=Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels français; countries=France",[],[],product_metadata_not_transaction_event
web2000-0367,00000489,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Proti diet barre framboise et chocolat,,,Open Food Facts product metadata row code 00000489; product_name=Proti diet barre framboise et chocolat; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0368,00000490,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Sun chips original,"snacks, all, fr:chips, shake, meal-replacement",,"Open Food Facts product metadata row code 00000490; product_name=Sun chips original; brands=Sun chips; categories=snacks, all, fr:chips, shake, meal-replacement; countries=en:United States",[],[],product_metadata_not_transaction_event
web2000-0369,00000497,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Financier au thé vert,,,Open Food Facts product metadata row code 00000497; product_name=Financier au thé vert; countries=en:fr,[],[],product_metadata_not_transaction_event
web2000-0370,00000501,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Sauce Korma,"Beverages and beverages preparations, Beverages",,"Open Food Facts product metadata row code 00000501; product_name=Sauce Korma; brands=Grappa, Patak’s; quantity=700ml; categories=Beverages and beverages preparations, Beverages; countries=Irland, Germany",[],[],product_metadata_not_transaction_event
web2000-0371,00000502,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Korma,"Boissons et préparations de boissons, Boissons",,"Open Food Facts product metadata row code 00000502; product_name=Korma; brands=Grappa; quantity=200ml; packaging=bocal; categories=Boissons et préparations de boissons, Boissons; countries=Frankreich, Vereinigte Staaten von Amerika, Germany",[],[],product_metadata_not_transaction_event
web2000-0372,00000503,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Pisco Vinas de Oro,"Getränke und Getränkezubereitungen, Getränke",,"Open Food Facts product metadata row code 00000503; product_name=Pisco Vinas de Oro; brands=Grappa; quantity=500ml; categories=Getränke und Getränkezubereitungen, Getränke; countries=en:germany",[],[],product_metadata_not_transaction_event
web2000-0373,00000504,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Miel de Forêt,"Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, fr:miels-de-foret",,"Open Food Facts product metadata row code 00000504; product_name=Miel de Forêt; brands=Guy Dirand; quantity=500g; categories=Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys, fr:miels-de-foret; countries=en:United States",[],[],product_metadata_not_transaction_event
web2000-0374,00000505,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Huile olive bio,"Beverages and beverages preparations, Beverages",,"Open Food Facts product metadata row code 00000505; product_name=Huile olive bio; brands=Bio organic, Grappa; quantity=200ml; categories=Beverages and beverages preparations, Beverages; countries=Irland, Germany",[],[],product_metadata_not_transaction_event
web2000-0375,00000506,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Grappa e pera Liqure,"Getränke und Getränkezubereitungen, Getränke",,"Open Food Facts product metadata row code 00000506; product_name=Grappa e pera Liqure; brands=Grappa; quantity=700ml; categories=Getränke und Getränkezubereitungen, Getränke; countries=en:germany",[],[],product_metadata_not_transaction_event
web2000-0376,00000507,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Blanc de poulet,"Beverages and beverages preparations, Beverages",,"Open Food Facts product metadata row code 00000507; product_name=Blanc de poulet; brands=Fleury Michon, Grappa; quantity=700ml; categories=Beverages and beverages preparations, Beverages; countries=Irland, Germany",[],[],product_metadata_not_transaction_event
web2000-0377,00000509,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Villa de Varda (Trie Grappa) Pinot Nero,"Getränke und Getränkezubereitungen, Getränke",,"Open Food Facts product metadata row code 00000509; product_name=Villa de Varda (Trie Grappa) Pinot Nero; brands=Grappa; quantity=200ml; categories=Getränke und Getränkezubereitungen, Getränke; countries=en:germany",[],[],product_metadata_not_transaction_event
web2000-0378,00000510,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Love,,,Open Food Facts product metadata row code 00000510; product_name=Love; brands=Powermeals; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0379,00000512,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Curry powder,,,Open Food Facts product metadata row code 00000512; product_name=Curry powder; brands=Sirilak; quantity=100g; countries=France,[],[],product_metadata_not_transaction_event
web2000-0380,00000513,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Pavé de saumon,,,Open Food Facts product metadata row code 00000513; product_name=Pavé de saumon; brands=Bofrost; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0381,00000514,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Strawberry Shortcake,,,Open Food Facts product metadata row code 00000514; product_name=Strawberry Shortcake; brands=Southern Café; countries=us,[],[],product_metadata_not_transaction_event
web2000-0382,00000516,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Calamars à la romaine,,,Open Food Facts product metadata row code 00000516; product_name=Calamars à la romaine; brands=Bofrost; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0383,00000520,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Hydrate,,,Open Food Facts product metadata row code 00000520; product_name=Hydrate; brands=Pure GPS; countries=en:United States,[],[],product_metadata_not_transaction_event
web2000-0384,00000522,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Triblend Protein Shake Coffee Caramel,,,"Open Food Facts product metadata row code 00000522; product_name=Triblend Protein Shake Coffee Caramel; brands=Herbalife Nutrition, Lackmann; countries=Vereinigtes Königreich, Germany; stores=https://supplements-online.ecwid.com/Shopping-Supplements-online-c121606037,https://supplements-online.ecwid.com/Shopping-online-in-the-World-c116781330,https://astephanie.goherbalife.com/Catalog/Home/Index/es-US,https://integratori-online.ecwid.com",[],[],product_metadata_not_transaction_event
web2000-0385,00000527,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Vin rouge,,,Open Food Facts product metadata row code 00000527; product_name=Vin rouge; countries=en:fr,[],[],product_metadata_not_transaction_event
web2000-0386,00000530,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Poulet tandoori,,,Open Food Facts product metadata row code 00000530; product_name=Poulet tandoori; brands=Powermeals; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0387,00000536,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Natural Honey Wildflower,"Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Produits de la ruche,Produits d'élevages,Édulcorants,Miels,Fromages à pâte pressée non cuite",,"Open Food Facts product metadata row code 00000536; product_name=Natural Honey Wildflower; categories=Petit-déjeuners,Produits à tartiner,Produits à tartiner sucrés,Produits de la ruche,Produits d'élevages,Édulcorants,Miels,Fromages à pâte pressée non cuite; countries=en:us; ingredients_text=Lait de vache pasteurisé (origine: France), sel, ferments (lait), conservateur: E235.",[],[],product_metadata_not_transaction_event
web2000-0388,00000539,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Wallnussmehl,,,Open Food Facts product metadata row code 00000539; product_name=Wallnussmehl; brands=Oelmuehle Sollung; countries=en:Germany,[],[],product_metadata_not_transaction_event
web2000-0389,00000543,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Amandes,en:almonds,,Open Food Facts product metadata row code 00000543; product_name=Amandes; categories=en:almonds; countries=en:be,[],[],product_metadata_not_transaction_event
web2000-0390,00000550,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Krautsalat,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Dried figs",,"Open Food Facts product metadata row code 00000550; product_name=Krautsalat; brands=Kazidomi; quantity=400g; categories=Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Dried figs; countries=Belgien, Germany; ingredients_text=Figs* Origine: Turquie - Origin: Turkey Ce produit provvient d'une fabrique où les noix, cacahuètes, sésame, blé et gluten sont utilisés. This product is produ ion area where also otion",[],[],product_metadata_not_transaction_event
web2000-0391,00000562,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Garlic pickle,,,Open Food Facts product metadata row code 00000562; product_name=Garlic pickle; quantity=1pcs; countries=en:germany,[],[],product_metadata_not_transaction_event
web2000-0392,00000564,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Huile végétale,,,Open Food Facts product metadata row code 00000564; product_name=Huile végétale; brands=Aroma zone; quantity=250 ml; countries=France,[],[],product_metadata_not_transaction_event
web2000-0393,00000566,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,saumon fumé de Norvège,"Produits de la mer, Poissons, Saumons, Poissons fumés, Saumons fumés",,"Open Food Facts product metadata row code 00000566; product_name=saumon fumé de Norvège; brands=OceanSea; categories=Produits de la mer, Poissons, Saumons, Poissons fumés, Saumons fumés; countries=France",[],[],product_metadata_not_transaction_event
web2000-0394,00000567,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Crème de marrons,en:chestnut-spreads,,Open Food Facts product metadata row code 00000567; product_name=Crème de marrons; categories=en:chestnut-spreads; countries=en:fr,[],[],product_metadata_not_transaction_event
web2000-0395,00000568,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Gangnam sauce kimchi,,,Open Food Facts product metadata row code 00000568; product_name=Gangnam sauce kimchi; brands=Korean street; countries=en:Ireland,[],[],product_metadata_not_transaction_event
web2000-0396,00000570,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Mix Energie Superfood,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits, Dried mixed fruits",,"Open Food Facts product metadata row code 00000570; product_name=Mix Energie Superfood; brands=Kazidomi; quantity=500g; categories=Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits, Dried mixed fruits; countries=Belgium; ingredients_text=abricots , figues , mûres , graines de tournesol *, graines de citrouille *, noix mélangées (amandes brunes, noix du Brésil *, amandes blanches , noix de cajou *, noix *, noisettes *), canneberges *, jus de pomme *, huile de tournesol * ), dadelstuk dadeist...",[],[],product_metadata_not_transaction_event
web2000-0397,00000572,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Couscous Complet,,,Open Food Facts product metadata row code 00000572; product_name=Couscous Complet; countries=en:be,[],[],product_metadata_not_transaction_event
web2000-0398,00000575,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Men's 50+ Complete,Dietary supplements,,Open Food Facts product metadata row code 00000575; product_name=Men's 50+ Complete; brands=Bronson One; quantity=180 Tablets; packaging=plastic bottle; categories=Dietary supplements; countries=en:United States,[],[],product_metadata_not_transaction_event
web2000-0399,00000580,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,test,,,Open Food Facts product metadata row code 00000580; product_name=test; quantity=1pcs; countries=en:germany,[],[],product_metadata_not_transaction_event
web2000-0400,00000581,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Рибні котлети,,,Open Food Facts product metadata row code 00000581; product_name=Рибні котлети; brands=Multicook; countries=us,[],[],product_metadata_not_transaction_event
web2000-0401,00000585,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Trüffel Risotto,,,Open Food Facts product metadata row code 00000585; product_name=Trüffel Risotto; quantity=1pcs; countries=en:germany,[],[],product_metadata_not_transaction_event
web2000-0402,00000595,open_food_facts_product_metadata,Open Food Facts static bulk TSV,https://static.openfoodfacts.org/data/en.openfoodfacts.org.products.csv.gz,Public Open Food Facts product metadata row streamed from the static bulk dataset.,en.openfoodfacts.org.products.csv.gz,product_metadata,,Açaí powder,,,Open Food Facts product metadata row code 00000595; product_name=Açaí powder; brands=From great origina; quantity=20 g; countries=en:Ireland,[],[],product_metadata_not_transaction_event
